"official","gender","age"
252.28,"F",24
232.93,"M",47
229.75,"M",46
240.97,"F",26
270.18,"M",50
221.67,"M",55
234.02,"F",32
269.83,"M",52
220.4,"F",49
234.9,"F",35
230.37,"M",49
243.18,"M",57
241.45,"M",48
227.53,"F",39
223.3,"F",27
226.65,"F",30
232.95,"M",46
241.13,"M",61
216.8,"F",28
220.78,"F",34
278.1,"M",61
223.35,"M",56
225.07,"M",48
217.55,"F",30
239.32,"M",46
236.78,"F",31
209.55,"M",48
229.75,"M",45
231.9,"M",54
269.63,"M",49
232.07,"M",45
220.25,"M",48
248.9,"M",58
280.23,"M",46
206.27,"M",52
223.87,"M",51
238.7,"F",32
245.1,"M",52
228.03,"M",54
259.98,"M",45
212.93,"F",44
214.22,"M",47
242.47,"M",46
274.8,"M",51
242.48,"M",36
218.4,"F",21
215.52,"F",28
243.62,"F",24
243.62,"M",53
249.63,"F",43
218.7,"M",60
219.57,"M",51
269.08,"M",51
240.67,"F",32
244.97,"M",46
242.27,"F",38
239.75,"M",60
224.98,"M",55
229.92,"M",49
246,"M",53
253.02,"M",47
234.52,"F",41
222.9,"M",46
204.08,"F",28
243.5,"M",51
221.28,"M",50
225.82,"M",56
236.42,"F",34
239.52,"M",48
220.65,"F",35
230.37,"M",60
228.85,"M",53
224.37,"M",46
234.53,"M",49
262.63,"M",48
266.03,"M",49
225.53,"F",51
227.72,"F",46
219.63,"F",35
244.57,"F",33
280.03,"M",56
264.63,"M",46
235.38,"M",52
272.2,"M",49
279.07,"M",48
214.6,"F",33
215.77,"M",46
254.57,"M",46
273.75,"M",45
221.9,"F",26
274.98,"M",45
238.83,"M",45
216.67,"F",40
224.82,"M",52
243.2,"F",46
227.63,"F",29
227.63,"F",30
220.85,"F",34
297.35,"M",45
231.47,"M",49
256.92,"F",37
216.47,"F",32
212.63,"F",36
211.52,"F",41
226.42,"F",23
242.78,"M",54
222.53,"M",65
222.35,"M",48
239.83,"F",35
270.65,"M",48
219.08,"M",50
259.52,"F",30
258.48,"M",47
220.38,"F",39
244.55,"M",49
237.23,"M",45
220.3,"M",46
222.93,"F",24
248.87,"M",57
237.52,"F",39
217.58,"M",47
208.82,"M",58
216.82,"F",42
231.13,"M",45
230.1,"M",49
270.98,"F",25
204.4,"F",22
225.57,"M",48
227.63,"M",49
219.17,"F",46
236.42,"M",50
235.52,"F",25
244.38,"F",45
247.42,"M",47
238.23,"M",45
273.22,"M",51
254.93,"F",22
239.65,"M",48
229.6,"M",48
217.75,"M",49
235.4,"M",47
236.62,"M",46
225.55,"F",27
222.22,"F",30
234.78,"M",48
232.83,"M",48
228.53,"M",51
222.95,"F",31
237.73,"F",29
245.53,"M",46
249.92,"M",55
253.08,"F",37
230.73,"F",29
221.58,"F",38
243.4,"F",25
241.23,"M",50
239.73,"M",51
225.93,"F",23
214.22,"F",28
297.43,"M",49
275.65,"F",31
227.72,"M",53
221.78,"M",53
210.32,"F",42
234.18,"M",45
232.92,"M",49
226.72,"F",29
224.3,"F",28
259.4,"F",27
296.3,"M",52
266.63,"M",50
222.98,"F",37
246.15,"F",35
258.33,"M",46
254.42,"M",47
267.37,"M",50
224.6,"M",51
241.3,"M",47
243.6,"M",53
246.73,"F",25
239.53,"F",28
235.77,"M",48
258.52,"M",48
243.3,"M",45
289.07,"M",49
225.37,"F",25
228.02,"M",49
246.92,"M",47
237.08,"M",46
273.17,"M",52
236.72,"F",28
227.83,"F",30
284.03,"F",27
235.47,"M",51
217.95,"M",46
253.05,"M",48
308.5,"M",47
226.93,"F",41
218.38,"F",31
235.03,"F",30
246.37,"F",26
227.63,"M",55
238.93,"M",50
280.55,"F",39
223.8,"F",50
218.82,"F",23
232.08,"M",48
292.15,"M",45
224.93,"M",48
218,"M",47
236.52,"M",45
212.15,"F",33
239.5,"F",37
240.47,"F",39
236.43,"F",23
240.55,"M",45
232.78,"M",49
218.35,"M",45
265.08,"M",47
281.6,"F",37
229.27,"F",31
226.9,"M",49
226.73,"M",50
223.72,"M",50
236.03,"M",47
234.55,"M",45
269.35,"M",51
235.38,"M",49
231.53,"M",57
233.8,"M",50
221.9,"M",45
230.92,"F",24
253.87,"F",43
235.58,"M",47
244.03,"M",55
221.07,"M",46
235.6,"F",41
228.83,"F",21
219.95,"F",47
219.42,"M",51
212.52,"F",21
274.1,"M",45
245.07,"M",46
221.67,"F",32
246.25,"M",50
225.62,"F",37
213.8,"F",26
231.9,"M",45
229,"M",45
259.37,"M",46
228.95,"F",28
249.08,"F",35
251.55,"M",55
279.27,"F",31
225.22,"M",45
232.07,"M",53
228.15,"F",34
237.32,"F",33
257.03,"F",30
253.3,"M",50
224.92,"F",30
271.65,"F",28
253.15,"F",28
230.82,"M",50
240.05,"F",42
242.57,"M",51
275.8,"M",48
239.13,"M",46
231.48,"F",27
225.28,"F",33
236.33,"M",50
245.52,"F",41
226.63,"M",46
226.12,"F",24
234.6,"F",28
236.77,"M",48
235.63,"M",50
229.53,"M",57
215.93,"M",45
267.45,"M",48
253.6,"M",47
251.27,"M",50
216.73,"M",51
231.37,"M",45
250.77,"M",45
234.78,"M",46
219.37,"M",45
232.28,"M",50
230.77,"M",47
217.72,"F",29
299.43,"M",45
249.53,"F",32
213.33,"M",46
226.35,"F",42
226.8,"F",29
234.27,"M",51
263.17,"M",54
209.42,"M",48
227.88,"M",48
218.72,"F",21
269.83,"M",48
257.65,"M",55
216.4,"M",53
240.72,"F",38
227,"M",46
207.18,"M",57
227.57,"F",29
271.28,"M",46
283.6,"M",54
228.67,"M",50
244.47,"F",27
217.47,"F",35
227.48,"M",53
225.57,"M",60
229.92,"M",52
217.35,"M",55
228.85,"F",41
246.82,"M",47
232.33,"M",46
254.82,"M",47
244.53,"M",46
231.42,"M",45
227.18,"F",31
268.77,"F",29
224.15,"M",47
225.75,"M",54
221.32,"M",57
236.23,"M",50
237.28,"M",52
221.1,"F",23
221.08,"F",53
245.53,"M",55
263.68,"M",47
239.82,"M",48
219.85,"F",26
222.42,"F",32
236.7,"M",55
243.22,"M",47
237.05,"M",50
231.15,"M",45
241.27,"M",54
222.08,"M",56
240.73,"F",30
216.28,"F",30
216.1,"F",31
229.13,"M",47
259.18,"M",49
220.85,"F",41
211.32,"M",48
230.63,"M",51
239.27,"M",46
224.63,"F",32
228.42,"F",35
222.28,"M",48
245.47,"M",51
225,"M",50
240.18,"M",49
221.52,"M",46
216.38,"M",48
259.28,"M",52
229.02,"M",53
221.03,"F",38
244.5,"M",45
274.75,"M",60
232.57,"M",54
241.38,"M",47
234.83,"M",46
219.43,"F",40
229.43,"M",55
282.17,"M",45
221.9,"F",45
221.92,"F",25
222.83,"F",22
218.93,"M",46
231.88,"M",53
239.93,"M",52
281.68,"M",45
238.32,"M",48
240.28,"M",46
230.22,"M",48
236.23,"M",47
243.15,"M",50
216.47,"M",45
212.57,"M",47
220.28,"F",45
246.25,"M",51
242.18,"M",45
265.27,"F",31
229.7,"M",54
241.8,"M",50
285.63,"M",45
231.38,"M",48
241.35,"M",55
215.32,"F",43
239.35,"M",51
229.62,"F",26
228.03,"F",27
248.77,"M",64
217,"M",49
291.03,"M",51
232.68,"M",49
236.8,"M",48
260,"M",51
221.53,"F",33
220.27,"F",25
235.82,"M",45
222.65,"M",49
240.95,"M",51
263.22,"M",47
230.85,"F",33
218.27,"M",45
228.5,"F",38
244.27,"M",47
246.37,"M",51
218.02,"F",23
234.25,"M",60
242.57,"M",47
240.43,"M",51
216.03,"M",47
226.4,"F",36
237.32,"M",53
215.43,"F",33
226.95,"M",45
240.88,"M",45
253.8,"M",50
234.77,"F",26
255.33,"F",27
240.17,"F",32
250.15,"M",51
288.53,"M",48
212.58,"M",45
235.5,"F",34
246.22,"M",47
269.22,"F",39
229.67,"M",53
282.73,"M",60
232.32,"M",51
231.15,"M",47
270.05,"M",46
258.8,"M",49
220.93,"M",49
216.12,"M",54
228.15,"M",47
223.03,"M",45
281.43,"M",48
227.72,"F",30
249.15,"M",48
241.33,"M",53
289.03,"M",52
253.77,"M",45
226.83,"M",48
227.27,"F",25
261.8,"M",53
215.77,"M",47
214.25,"M",46
218.3,"M",57
254.83,"M",48
214.92,"F",21
245.72,"M",50
225.35,"F",25
217.92,"F",41
240.12,"F",47
242.03,"M",54
290.97,"M",51
208.95,"F",27
219.02,"F",51
220.55,"F",29
225.23,"M",62
227.08,"F",33
249.17,"M",46
221.78,"M",60
229.38,"M",46
252.83,"F",38
269.03,"M",55
243.32,"F",42
238.03,"M",54
241.45,"M",51
214.43,"M",59
271.12,"F",41
261.72,"M",48
256.98,"M",48
236.7,"F",28
270.28,"F",20
225.15,"F",36
281.75,"M",50
347.15,"F",38
239.93,"M",46
250.8,"F",24
225.83,"F",26
217.37,"F",30
232.55,"F",29
218.18,"M",49
239.68,"F",29
207.42,"F",29
253.27,"M",50
234.5,"M",48
227.17,"F",34
243.12,"M",45
223.82,"M",49
231.62,"M",47
225.85,"F",35
277.78,"M",46
235.6,"M",45
254.42,"M",59
238.95,"M",51
212.57,"F",22
245.2,"F",41
260.08,"M",47
235.78,"F",29
228.55,"F",31
247.25,"M",53
227.38,"F",28
257.85,"M",47
214.03,"F",28
212.72,"F",31
316.43,"M",46
235.42,"F",44
223.77,"F",42
237.98,"F",22
231.55,"M",49
269.52,"M",53
246,"M",48
265.45,"M",53
216.68,"F",34
254.22,"M",65
234.22,"F",54
276.72,"M",49
223.82,"F",41
231.72,"M",47
220.12,"M",53
228.68,"M",47
221,"M",54
245.57,"M",53
299.62,"M",51
235.47,"M",45
243.6,"M",45
247.7,"M",54
234.2,"F",22
250.52,"M",54
233.95,"M",55
220.97,"M",53
249.08,"M",50
228.67,"M",55
231.3,"F",42
221.62,"F",25
241.57,"F",39
228.57,"M",47
242.78,"F",38
254.03,"M",45
233.95,"M",54
244.9,"F",21
266.03,"M",50
222.2,"F",36
243.68,"M",51
264.58,"M",45
232.35,"F",37
248.1,"M",52
246.98,"F",41
297.43,"F",53
230.5,"F",36
236.83,"M",32
248.42,"M",38
242.88,"M",31
194.5,"M",43
291.43,"M",57
233.85,"M",48
232.03,"M",46
214.2,"M",61
215.78,"M",45
230.58,"F",29
231.92,"M",44
241.85,"F",36
247.58,"M",50
226.68,"M",45
236.15,"F",43
231.18,"M",49
248.32,"F",25
251.25,"M",46
248.42,"M",55
234.57,"M",48
215.28,"F",39
279.27,"M",49
231.42,"F",35
209,"F",33
248.48,"F",40
235.17,"F",34
281.12,"M",55
221.3,"M",57
256.93,"M",53
242.33,"M",45
226.22,"F",36
212.77,"M",56
211.97,"F",43
228.05,"M",51
226.12,"M",45
228.9,"M",51
227.68,"F",38
220.23,"F",42
231.17,"M",46
219.35,"F",21
252.85,"M",50
230.57,"M",45
251.33,"F",37
226.8,"F",35
231.02,"F",36
240.17,"M",61
215.67,"F",41
226.88,"F",42
308.38,"M",46
248,"M",54
219.75,"M",57
286.65,"M",51
227,"M",51
234.82,"F",35
230.03,"M",61
231.1,"F",32
236.02,"M",51
224.45,"F",29
242.5,"F",32
239.02,"F",31
213.37,"F",52
265.35,"F",20
246.97,"M",46
221.08,"F",37
215.4,"F",33
225.97,"F",34
223.93,"F",48
270.35,"F",24
226.17,"M",46
237.28,"M",48
232.27,"M",46
228.92,"F",33
235.82,"M",52
241.83,"M",52
244.02,"M",57
261.45,"M",50
242.7,"M",45
212.6,"F",41
229.35,"M",50
249.3,"M",56
213.92,"M",56
253.2,"M",48
233.03,"M",55
265.48,"M",45
224,"M",56
240.7,"M",46
225.62,"M",47
245.87,"M",51
246.9,"M",50
238.72,"F",27
260.4,"M",50
220.48,"F",30
223.5,"F",31
230.98,"F",37
244.2,"M",57
280.52,"F",33
220.22,"F",28
232.3,"M",51
260.68,"M",48
226.37,"F",32
213.23,"F",31
222.83,"M",49
231.7,"F",39
231.23,"F",32
215.07,"M",46
225.4,"M",47
245.48,"M",45
235.02,"M",48
220.6,"M",50
233.45,"F",28
231.53,"M",46
236.73,"F",27
270.62,"M",51
259.48,"M",48
246.93,"F",21
227.88,"M",56
223.15,"F",43
223.27,"F",41
267.28,"M",45
229.5,"M",46
213.45,"F",28
248.18,"M",51
256.88,"F",29
249.27,"M",57
238.88,"F",28
232.22,"M",46
242.42,"F",26
236.77,"F",37
236.07,"F",39
261.22,"M",47
233.07,"M",51
238.07,"M",54
252.57,"M",48
238.47,"M",45
237.37,"M",45
224.68,"M",47
271.4,"M",49
252.37,"M",51
227.25,"F",27
243.1,"M",46
278.38,"F",33
230.28,"M",49
245.33,"M",50
238.3,"F",26
228.37,"F",33
216.98,"F",24
230.22,"F",36
241.97,"M",46
280.52,"F",27
264.85,"M",59
270.9,"F",37
228.88,"F",47
281.53,"M",45
218.27,"F",36
218.35,"F",30
231.07,"F",27
249.47,"M",54
234.18,"F",28
229.48,"M",55
219.25,"F",42
230.63,"M",46
244.65,"M",45
231.8,"M",52
219.35,"M",51
240.17,"M",51
240.65,"M",46
250.75,"M",57
233.08,"F",30
254.35,"M",52
221.3,"F",39
228,"M",49
268.12,"M",48
232.28,"F",28
246.98,"M",51
222.88,"M",48
240.62,"M",54
225.13,"F",27
242.38,"F",36
225.33,"M",55
207.93,"F",31
259.78,"M",70
228.83,"M",57
230.33,"F",43
251.8,"F",50
238.73,"M",46
220.17,"F",39
215.35,"M",54
236.72,"M",60
242.12,"F",21
243.15,"F",34
214.93,"F",34
235.33,"F",27
239.97,"M",55
264.62,"F",30
240.72,"F",41
250.22,"F",25
245.08,"M",51
252.87,"M",48
224.5,"M",46
222.97,"M",50
238.18,"M",46
235.22,"M",45
223.38,"M",45
232.92,"M",45
235.98,"M",48
235.45,"M",50
226.9,"M",51
228.12,"M",48
224.5,"F",29
368.47,"M",48
227.68,"M",56
232.3,"M",48
234.5,"F",35
215.8,"F",26
222.85,"F",30
279.05,"M",47
232,"F",30
224.32,"M",50
218.75,"F",26
221.47,"F",36
230.27,"M",56
245.42,"M",51
231.97,"M",53
232.85,"M",50
220.7,"F",30
256.03,"M",45
281.43,"F",26
238.83,"M",47
252.92,"M",52
242.47,"F",33
226.13,"F",32
232.08,"F",22
242.58,"M",48
247.17,"M",50
239.63,"M",62
230.18,"F",28
215.2,"F",28
222.8,"M",53
231.47,"F",32
242.33,"F",42
292.58,"M",48
254.8,"F",25
217.33,"F",26
241.78,"M",45
244.8,"M",52
245.43,"M",50
265.22,"M",52
238.27,"F",29
261.7,"M",55
198.78,"F",26
251.9,"F",27
221.97,"F",39
212.17,"F",33
223.7,"F",34
235.03,"F",26
230.1,"F",27
223.3,"F",37
261.47,"M",56
238.85,"M",47
219.08,"F",32
250.02,"F",29
244.37,"M",45
247.5,"F",28
230.58,"F",39
261.18,"M",59
332.4,"M",48
223.65,"F",39
232.25,"F",37
235.03,"F",36
238.82,"F",36
246.57,"M",52
245.15,"M",57
217.63,"M",53
219.13,"F",24
216.03,"M",51
226.75,"M",52
229.87,"F",42
229.93,"F",27
224.02,"F",25
241.55,"M",54
239.77,"M",51
241.57,"M",53
241.37,"M",47
288.52,"F",34
227.25,"F",29
287.97,"M",55
274.43,"M",53
224.23,"F",31
259.4,"F",52
224.15,"M",56
273.65,"M",51
234.25,"F",24
221.1,"F",41
285.92,"M",56
241.92,"M",56
211.47,"F",46
241.52,"M",50
232.07,"F",27
224.93,"F",55
229.78,"M",55
214.33,"F",37
240.88,"F",42
233.55,"M",52
292.13,"M",55
215.92,"F",33
347.88,"F",38
244.87,"F",39
211.4,"F",26
226.15,"M",52
242.37,"F",24
270.05,"M",52
246.3,"M",52
215.37,"F",27
239.92,"M",56
244.65,"F",48
260.35,"M",52
274.37,"F",40
255.43,"F",35
235.45,"F",20
271.48,"F",35
238.2,"M",54
217.02,"F",42
244.53,"M",56
227.62,"M",50
251.43,"M",56
273.43,"F",43
231.37,"F",26
253.55,"F",27
231.4,"M",51
269.92,"F",24
356.68,"M",65
236,"F",35
210.85,"F",29
242.68,"F",40
250.32,"F",40
222.92,"F",37
231.85,"F",37
229.57,"F",33
248.95,"M",53
203.73,"F",26
248.37,"M",55
233.47,"M",51
232.27,"F",35
255.15,"F",34
240.47,"F",25
234.12,"F",35
226.25,"F",41
289.22,"M",35
238.02,"F",29
279.7,"M",49
244.45,"F",33
275.67,"F",33
258.53,"F",28
229.55,"F",39
302.02,"M",56
224.03,"F",41
259.17,"F",35
266.45,"F",24
278.35,"M",50
262.9,"F",28
243.7,"M",54
240.32,"F",37
222.7,"F",41
240.17,"M",51
242.95,"F",23
235.73,"F",41
250.08,"F",40
222.43,"M",54
236.57,"M",55
265.97,"M",56
220.17,"F",25
219,"F",34
242.82,"M",53
242.8,"F",21
222.88,"F",29
237.92,"F",33
260.28,"M",48
269.32,"F",48
224.28,"F",50
222.15,"F",23
211.77,"F",40
264.62,"M",56
244.5,"M",56
240.63,"F",33
237.05,"M",50
239.78,"F",29
246.22,"F",32
241.45,"M",54
256.67,"M",52
200.02,"F",29
263.77,"F",37
219.95,"F",31
229.65,"F",23
236.48,"M",51
224.82,"M",52
237,"F",42
235.2,"F",27
256.45,"M",45
250.93,"M",53
230.88,"F",35
232.48,"F",41
273.18,"F",32
235.87,"F",33
217.27,"F",26
215.98,"F",27
219.2,"F",35
238.18,"M",45
237.5,"F",47
249.7,"M",62
238.45,"F",46
248.35,"M",46
237.5,"M",51
261.63,"M",62
246.75,"F",34
221.28,"F",28
250.93,"M",50
205.4,"F",31
279.07,"M",52
228.8,"M",52
235.42,"F",24
239.77,"F",29
230.4,"F",24
296.27,"M",54
234.88,"M",53
221.28,"M",52
314.57,"F",20
312.5,"M",47
233.3,"F",40
241.97,"F",48
231.27,"F",35
232.17,"F",30
244.82,"M",55
246.38,"M",50
241.97,"F",22
238.67,"M",54
214.18,"F",25
242.03,"M",59
251.73,"F",29
227.78,"F",31
262.03,"F",26
240,"M",53
265.17,"F",40
221.62,"F",24
240.2,"M",45
279.15,"M",53
246.8,"F",35
239.28,"F",28
241.98,"M",51
234.5,"M",50
234.48,"F",37
241.92,"M",53
231.25,"M",56
228.38,"F",35
229.87,"F",44
225.42,"F",51
219.22,"F",47
255.48,"F",39
228.32,"F",25
234.2,"M",56
224.85,"M",50
275.3,"M",53
260.68,"M",53
232.22,"M",57
265.58,"M",54
221.63,"F",47
225.98,"M",48
279.27,"F",25
227.02,"F",39
232.32,"F",34
220.07,"F",23
229.73,"F",33
273.17,"M",53
212.3,"F",37
242.67,"M",61
242.25,"M",59
221.42,"M",51
224.57,"F",28
234.88,"F",20
227.97,"M",58
227.45,"F",26
248.88,"M",53
237.28,"F",28
273.82,"M",59
247.55,"F",40
222.62,"M",53
253,"M",51
273.05,"F",41
239.33,"M",53
276.87,"M",50
269.93,"F",30
246.95,"F",33
229.78,"M",53
240.22,"F",35
244.72,"M",56
268.33,"M",58
233.95,"M",54
241.42,"F",21
230.75,"F",40
241.62,"F",40
223.42,"F",32
232.32,"F",34
252.07,"M",53
226.42,"F",41
227.9,"M",54
236.13,"M",64
223.95,"M",53
218.43,"F",37
239.6,"M",63
231.52,"M",53
224.58,"F",37
269.25,"F",40
243.48,"F",28
232.82,"M",46
236.45,"F",35
253.92,"F",40
223.55,"M",51
229.1,"F",26
274.38,"M",53
244.2,"F",33
236.62,"M",65
240.13,"M",50
264.33,"M",54
241.52,"F",46
244.37,"F",28
220.77,"F",34
239.05,"M",52
237.65,"F",31
240.45,"F",46
242.72,"M",58
220.32,"F",33
240.8,"F",31
231.07,"M",51
222.33,"F",26
228.5,"M",56
224.53,"F",33
228.55,"F",23
222.98,"F",41
236.35,"F",25
251.67,"F",21
238.75,"F",33
219.18,"M",50
234.6,"F",30
252.73,"M",52
263.98,"M",53
217.3,"M",50
239.07,"F",38
213.12,"F",24
263.17,"F",22
250.82,"F",41
233.12,"F",38
237.43,"M",52
220.85,"F",21
241.7,"F",23
220.22,"F",27
261.88,"M",52
268.12,"F",29
231.3,"F",39
227.35,"M",56
259.13,"M",51
229.83,"M",51
257.25,"F",36
258.85,"F",29
219.32,"F",34
216.82,"F",25
223.33,"M",53
244.62,"F",36
251.27,"M",57
222.52,"F",31
253.7,"M",57
240.5,"M",45
280.87,"F",52
236.68,"M",57
247.35,"M",54
253.27,"F",26
227.53,"M",54
236.8,"M",50
254.7,"M",50
220.78,"F",34
239.48,"M",50
242.12,"M",55
238.8,"M",51
214.2,"F",24
232.2,"M",60
225.17,"M",58
226.15,"F",28
221.37,"F",25
226.8,"F",21
273.02,"M",59
232.13,"F",41
229.1,"M",57
236.48,"F",48
278.1,"M",59
222.47,"F",50
226.43,"M",51
242.67,"F",46
264.85,"F",37
243.47,"M",59
232.1,"F",23
280.92,"M",55
278.25,"M",53
253.52,"M",52
240.43,"F",31
243.05,"M",55
234.52,"F",32
223.83,"F",30
293.55,"F",41
225.88,"F",46
218.6,"F",21
232.9,"M",53
216.75,"M",51
226.88,"F",30
258.97,"F",20
225.48,"F",42
232.6,"F",30
229,"M",50
225.65,"F",26
233.3,"M",58
243.38,"M",53
225.35,"M",60
244.1,"M",52
214.37,"F",37
260.35,"M",69
211.37,"F",25
234.93,"M",51
223.03,"F",38
263.53,"F",38
242.98,"F",36
240.63,"M",50
248.32,"M",50
241.92,"F",23
238.08,"M",52
237.73,"F",33
219.35,"F",35
339.15,"F",27
259.72,"M",54
242.03,"M",52
227.15,"F",43
190.97,"F",30
244.6,"F",21
303.32,"M",55
242.13,"M",53
226.9,"F",35
232.17,"M",53
258.85,"F",19
215.75,"M",42
241.47,"F",37
243.55,"F",29
220.6,"F",21
226.7,"F",39
247.02,"F",32
233.53,"M",51
237.28,"M",50
258.98,"F",27
266.05,"M",51
266.05,"M",51
302.47,"F",31
207.38,"F",28
257.13,"M",56
255.55,"M",53
244.67,"F",28
265.65,"M",50
222.3,"F",30
245.33,"F",23
237.58,"F",33
227.07,"M",51
228.62,"F",33
232.77,"M",53
244.12,"M",52
261.25,"M",50
229.93,"F",33
233.17,"F",44
252.68,"M",51
250.73,"M",52
298.35,"M",53
256.9,"F",27
248.68,"M",53
254.95,"M",53
261.7,"F",33
227.87,"F",32
280.88,"M",58
242.5,"F",45
254.12,"F",26
229.37,"F",25
239.42,"F",47
220.42,"F",39
258.43,"M",51
233.17,"F",41
268.28,"F",24
237.42,"F",24
270.48,"M",50
235.32,"M",58
221.82,"F",32
253.33,"F",28
225.23,"F",26
230.02,"F",33
279.87,"F",41
217.22,"F",32
216.28,"F",30
251.32,"F",23
276.68,"M",54
214.33,"F",30
225.07,"F",26
234.82,"F",38
246.57,"M",53
229.23,"F",45
212.4,"M",58
283.27,"F",25
239.13,"F",42
306.23,"F",28
233.28,"F",22
227.12,"F",35
219.6,"F",49
225.58,"F",40
224.33,"F",45
273.2,"M",59
289.78,"M",63
245.38,"F",31
243.45,"M",59
234.27,"M",50
293.08,"M",56
295.65,"M",63
257.17,"M",51
261.6,"M",59
253.45,"F",31
241.98,"F",33
251.37,"M",52
286.23,"M",54
217.92,"M",54
243.77,"F",28
248.48,"M",57
238.25,"F",46
240,"M",50
256.8,"M",53
236.25,"F",39
238.22,"F",33
245.17,"M",51
257.6,"M",59
244.72,"M",53
226.12,"F",35
227.3,"M",56
262.73,"F",53
225.62,"F",34
243.23,"F",46
223,"F",29
213.28,"F",20
237.08,"F",35
237.13,"M",57
239.27,"F",26
219.7,"M",53
258.12,"M",61
238.75,"F",41
228.28,"F",26
240.75,"F",31
219.38,"F",35
253.28,"M",56
272.62,"M",61
229.42,"F",43
227.07,"M",52
226.33,"F",43
241,"F",34
241.4,"F",30
248.28,"F",32
247.35,"F",33
286.02,"M",54
223.27,"F",27
224.57,"F",41
216.75,"F",43
234.33,"M",51
221.05,"F",24
227.77,"M",50
264.17,"F",30
226.43,"F",28
249.33,"M",55
285.47,"F",22
262.23,"F",33
250.17,"F",36
244.65,"F",33
215.12,"F",30
220.63,"F",34
209.03,"F",34
236.2,"F",24
235.1,"F",43
238.1,"M",51
233.42,"F",29
243.08,"M",56
268,"M",51
224.5,"F",22
233.12,"M",52
224.52,"M",51
238.65,"M",51
255.82,"M",53
248.03,"M",50
258.8,"F",45
226.37,"F",23
221.33,"F",31
307.13,"M",50
246.6,"M",51
227.47,"F",37
250.62,"M",50
245.38,"F",28
218.57,"F",33
224.65,"M",50
232.28,"M",52
221.83,"F",35
248.58,"F",34
235.15,"M",53
241.8,"M",51
224.05,"M",54
226.85,"M",57
232.4,"M",52
268.5,"M",50
223.88,"F",41
240.73,"M",50
229.52,"F",42
290.73,"M",55
267.37,"M",58
240.9,"M",54
234,"F",31
266.72,"M",56
256.83,"F",38
213.4,"F",41
249.07,"F",36
298.57,"F",35
228.78,"F",39
258.2,"M",51
231.68,"F",25
245.32,"F",52
229.97,"F",39
244.83,"M",56
269.13,"M",50
227.28,"F",43
250.3,"M",51
227.13,"F",45
251.52,"F",26
245.62,"M",53
219.97,"F",37
234.82,"F",41
245.33,"F",40
227.1,"F",35
250.48,"M",57
242.95,"F",41
252.35,"F",39
271.88,"F",35
253.55,"M",60
274.22,"F",30
210.7,"M",54
229.35,"F",41
215.1,"F",33
258.82,"M",56
215.02,"F",44
286.7,"F",47
227.52,"M",53
252.13,"M",54
280.95,"F",29
231.77,"F",33
190.5,"F",24
248.38,"F",25
249.53,"F",21
270.22,"M",56
232.7,"F",34
214.73,"M",60
220.38,"F",32
286.25,"M",54
226.75,"M",60
219.18,"F",37
235.77,"F",25
261.43,"M",53
225.62,"F",40
243.38,"M",53
227.1,"F",33
230.83,"M",53
234.28,"F",40
235.12,"M",53
230.07,"F",26
309.08,"M",51
232.52,"F",37
247.72,"F",26
226.8,"F",25
229.58,"F",28
227.17,"F",32
219.8,"F",32
233.35,"M",51
234.8,"F",45
259.85,"F",49
232.7,"M",53
218.87,"F",48
233.88,"F",33
225.63,"F",23
246.27,"M",55
221.93,"M",51
239.18,"F",38
251.88,"M",64
245.57,"F",31
210.9,"F",32
252.3,"F",32
251.45,"F",37
216.12,"M",60
231.55,"M",54
242.3,"F",35
254.1,"F",30
241.42,"F",38
274.67,"F",34
237.77,"F",33
220.78,"F",54
256.47,"M",53
240.9,"M",56
251.47,"M",52
256.9,"M",51
231.62,"F",25
239.4,"F",25
222.2,"F",40
240.02,"F",47
304.57,"M",51
244.32,"M",57
222.95,"F",42
214.9,"F",32
239.35,"F",34
251.67,"F",26
229.93,"F",31
248.57,"F",44
216.77,"F",33
237.55,"M",58
262.7,"F",28
243.98,"M",50
234.55,"F",23
239.78,"M",69
262.37,"F",30
231.2,"M",53
232.4,"F",48
246.95,"M",57
223.23,"M",51
211.5,"F",32
288.12,"F",40
230.38,"F",32
266.02,"M",51
245.95,"M",58
236.43,"F",25
231.57,"M",50
228.02,"F",47
232.87,"F",35
224,"M",53
270.95,"M",50
276.8,"F",38
263.68,"M",57
281.22,"M",50
225.15,"F",47
270.32,"M",50
272.67,"M",50
231.42,"F",38
218.02,"F",45
225.9,"F",26
230.2,"M",50
238.62,"F",27
235.93,"F",42
237.17,"F",35
300.37,"M",52
269.82,"F",29
220.65,"F",40
227.88,"F",27
224.35,"F",39
236.27,"F",23
210.2,"F",32
276.37,"M",55
228.97,"F",41
222.42,"F",23
240.7,"F",42
242.8,"M",50
245.73,"M",63
232.27,"M",58
237.02,"F",36
254.52,"M",50
239.8,"F",41
310.48,"M",50
262.78,"F",40
298.68,"M",54
226.3,"F",27
230.15,"F",42
215.88,"M",52
260.43,"F",42
248.67,"F",24
212.12,"F",22
236.2,"F",40
211.87,"M",59
228.95,"F",29
242.27,"M",51
255.68,"F",28
238.93,"F",36
267.23,"F",33
259.32,"M",52
291.17,"M",50
245.23,"F",32
221.45,"F",29
237.03,"F",25
244.15,"M",50
245.17,"M",59
252.63,"M",55
236.62,"F",33
228.35,"F",32
235.8,"F",24
232.77,"F",34
